Year, Week, [-3.750892162323 -73.2434844970703], [-3.750892162323 -73.2934875488281], [-3.70089221000671 -73.2434844970703], [-3.80089211463928 -73.2434844970703]
1994, 10, 2.211200e-01, 2.555833e-01, 1.214500e-01, 1.248167e-01
1994, 11, 3.070286e-01, 2.588286e-01, 1.346143e-01, 3.024167e-01
1994, 12, 2.312429e-01, 2.334500e-01, 1.213000e-01, 2.368714e-01
1994, 13, 2.842143e-01, 2.722429e-01, 2.097000e-01, 2.887429e-01
1994, 14, 4.254429e-01, 3.889857e-01, 3.456333e-01, 4.640857e-01
1994, 15, 3.870429e-01, 3.407571e-01, 2.077429e-01, 2.978429e-01
1994, 16, 2.787333e-01, 1.982286e-01, 1.104333e-01, 2.265857e-01
1994, 17, 1.272857e-01, 9.812857e-02, 1.094571e-01, 1.756000e-01
1994, 18, 4.148167e-01, 3.847500e-01, 1.942833e-01, 3.586571e-01
1994, 19, 3.696286e-01, 2.996857e-01, 2.367429e-01, 2.952500e-01
1994, 20, 1.632286e-01, 1.181429e-01, 4.398571e-02, 1.823333e-01
1994, 21, 1.985857e-01, 2.032333e-01, 1.258600e-01, 2.779714e-01
1994, 22, 3.044800e-01, 1.103200e-01, 8.810000e-02, 1.963833e-01
1994, 23, 3.470000e-01, 1.069600e-01, 1.421400e-01, 3.030000e-01
1994, 24, 1.305000e-01, 2.778400e-01, -1.602857e-02, 2.135571e-01
1994, 25, 2.076429e-01, 1.625857e-01, 7.437143e-02, 2.055143e-01
1994, 26, 3.983333e-02, 2.201667e-02, 9.228571e-02, 6.085000e-02
1994, 27, -1.732000e-02, 2.350000e-02, 4.970000e-02, 1.934400e-01
1994, 28, 1.089667e-01, 5.645714e-02, 1.365333e-01, 1.324857e-01
1994, 29, 2.174600e-01, 1.425000e-01, 2.128000e-01, 1.425833e-01
1994, 30, 1.363143e-01, 1.130833e-01, 2.082571e-01, 1.900833e-01
1994, 31, 2.246167e-01, 1.227833e-01, 1.148857e-01, 1.709167e-01
1994, 32, 1.494286e-01, 1.075000e-01, 9.775000e-02, 2.297571e-01
1994, 33, 2.915800e-01, 2.633000e-01, 1.223000e-01, 3.400000e-01
1994, 34, 1.777333e-01, 1.264833e-01, 1.055333e-01, 1.923167e-01
1994, 35, 1.384167e-01, 1.272167e-01, 6.495000e-02, 1.319500e-01
1994, 36, 2.308333e-01, 6.755000e-02, 8.650000e-03, 2.055200e-01
1994, 37, 1.183333e-02, -5.906667e-02, 5.000000e-04, 4.535000e-02
1994, 38, NaN, NaN, NaN, NaN
1994, 39, NaN, NaN, NaN, NaN
1994, 40, NaN, NaN, NaN, NaN
1994, 41, NaN, NaN, NaN, NaN
1994, 42, NaN, NaN, NaN, NaN
1994, 43, NaN, NaN, NaN, NaN
1994, 44, NaN, NaN, NaN, NaN
1994, 45, NaN, NaN, NaN, NaN
1994, 46, NaN, NaN, NaN, NaN
1994, 47, NaN, NaN, NaN, NaN
1994, 48, NaN, NaN, NaN, NaN
1994, 49, NaN, NaN, NaN, NaN
1994, 50, NaN, NaN, NaN, NaN
1994, 51, NaN, NaN, NaN, NaN
1994, 52, NaN, NaN, NaN, NaN
1995, 1, 3.609833e-01, 4.388333e-01, 4.063000e-01, 3.514571e-01
1995, 2, 5.100286e-01, 5.551000e-01, 3.891857e-01, 4.103857e-01
1995, 3, 1.856429e-01, 2.169143e-01, 1.391286e-01, 2.544857e-01
1995, 4, 1.904667e-01, 2.676333e-01, 1.885857e-01, 2.046429e-01
1995, 5, 2.619571e-01, 3.127833e-01, 1.687857e-01, 2.391333e-01
1995, 6, 3.498857e-01, 3.797714e-01, 2.682857e-01, 2.854286e-01
1995, 7, 1.242286e-01, 1.372143e-01, 1.466333e-01, 1.224500e-01
1995, 8, 2.384429e-01, 2.247857e-01, 1.789857e-01, 2.055714e-01
1995, 9, 2.931600e-01, 2.137400e-01, 1.820200e-01, 2.022000e-01
1995, 10, 1.324429e-01, 1.508429e-01, 1.073200e-01, 1.670429e-01
1995, 11, 2.038714e-01, 1.821143e-01, 2.069429e-01, 1.950571e-01
1995, 12, 2.737857e-01, 2.848857e-01, 1.892143e-01, 2.417571e-01
1995, 13, 3.517143e-01, 3.134000e-01, 2.202000e-01, 2.918714e-01
1995, 14, 2.593000e-01, 2.410143e-01, 2.264714e-01, 2.312000e-01
1995, 15, 1.725333e-01, 2.241333e-01, 1.057167e-01, 2.091833e-01
1995, 16, 2.382286e-01, 2.948571e-01, 2.713571e-01, 2.634571e-01
1995, 17, 1.507714e-01, 1.661000e-01, 1.087000e-01, 1.429000e-01
1995, 18, 2.403333e-01, 2.055833e-01, 2.550667e-01, 2.394833e-01
1995, 19, 2.188286e-01, 2.542000e-01, 1.647667e-01, 2.110286e-01
1995, 20, 2.499167e-01, 3.383000e-01, 2.341500e-01, 2.359400e-01
1995, 21, 2.413000e-01, 2.254714e-01, 2.202857e-01, 2.544571e-01
1995, 22, 2.317286e-01, 2.212571e-01, 2.173857e-01, 2.706857e-01
1995, 23, 1.758714e-01, 1.881714e-01, 1.875429e-01, 1.866429e-01
1995, 24, 4.072429e-01, 5.481857e-01, 4.026714e-01, 2.928714e-01
1995, 25, 1.687857e-01, 2.267833e-01, 1.499833e-01, 1.929000e-01
1995, 26, 1.830429e-01, 1.945143e-01, 1.588714e-01, 2.308000e-01
1995, 27, 2.626286e-01, 2.873000e-01, 2.948167e-01, 3.076000e-01
1995, 28, 2.858143e-01, 4.046714e-01, 3.050833e-01, 2.929714e-01
1995, 29, 3.552500e-01, 4.849500e-01, 3.139000e-01, 3.891571e-01
1995, 30, 2.783286e-01, 3.339714e-01, 2.862714e-01, 3.157500e-01
1995, 31, 3.201571e-01, 3.982571e-01, 2.906143e-01, 2.760000e-01
1995, 32, 2.281429e-01, 2.254143e-01, 1.606429e-01, 2.041714e-01
1995, 33, 3.528833e-01, 2.903857e-01, 2.651286e-01, 2.681429e-01
1995, 34, 2.927714e-01, 3.100286e-01, 2.117429e-01, 2.687143e-01
1995, 35, 2.837000e-01, 2.728143e-01, 1.918857e-01, 2.756571e-01
1995, 36, 2.159333e-01, 2.121714e-01, 1.727857e-01, 1.620143e-01
1995, 37, 4.174857e-01, 4.047571e-01, 3.248429e-01, 3.282286e-01
1995, 38, 3.848857e-01, 3.685571e-01, 2.267571e-01, 3.413143e-01
1995, 39, 3.097143e-01, 2.636286e-01, 3.620857e-01, 3.425857e-01
1995, 40, 2.313000e-01, 2.956429e-01, 2.316429e-01, 2.446571e-01
1995, 41, 2.355286e-01, 2.859143e-01, 1.729143e-01, 2.510857e-01
1995, 42, 3.547000e-01, 2.886429e-01, 2.285143e-01, 3.075143e-01
1995, 43, 2.246429e-01, 2.246286e-01, 1.930571e-01, 2.163857e-01
1995, 44, 3.798429e-01, 3.152286e-01, 2.974714e-01, 2.061000e-01
1995, 45, 3.521429e-01, 4.027833e-01, 2.396000e-01, 3.329167e-01
1995, 46, 3.874571e-01, 3.561286e-01, 3.342714e-01, 3.011429e-01
1995, 47, 2.264571e-01, 1.830429e-01, 1.954286e-01, 1.809857e-01
1995, 48, 3.596286e-01, 3.688286e-01, 2.748000e-01, 2.687571e-01
1995, 49, 1.559143e-01, 1.312571e-01, 1.145714e-01, 2.008200e-01
1995, 50, 3.413571e-01, 3.099429e-01, 2.919429e-01, 3.630286e-01
1995, 51, 3.219000e-01, 2.844714e-01, 3.019400e-01, 2.798000e-01
1995, 52, 2.801750e-01, 3.233222e-01, 2.676625e-01, 3.509556e-01
1996, 1, 2.086000e-01, 1.390857e-01, 2.237571e-01, 2.207143e-01
1996, 2, 2.965714e-01, 3.196714e-01, 2.359857e-01, 2.933143e-01
1996, 3, 2.586000e-01, 2.504714e-01, 2.217667e-01, 2.435286e-01
1996, 4, 2.532714e-01, 2.749857e-01, 1.783571e-01, 1.375143e-01
1996, 5, 1.198429e-01, 1.460143e-01, 1.413000e-01, 1.185571e-01
1996, 6, 3.984000e-01, 4.852000e-01, 3.402571e-01, 3.240143e-01
1996, 7, 2.727000e-01, 2.625000e-01, 2.046714e-01, 2.692286e-01
1996, 8, 3.084286e-01, 2.686143e-01, 2.298286e-01, 3.268571e-01
1996, 9, 2.355857e-01, 2.490286e-01, 1.884857e-01, 2.133143e-01
1996, 10, 2.533714e-01, 2.476143e-01, 2.404429e-01, 2.499714e-01
1996, 11, 2.276000e-01, 2.409286e-01, 1.515714e-01, 1.817571e-01
1996, 12, 1.717571e-01, 1.165857e-01, 1.230667e-01, 1.839000e-01
1996, 13, 2.231571e-01, 2.160571e-01, 2.360143e-01, 1.037000e-01
1996, 14, 3.294429e-01, 3.303000e-01, 2.706714e-01, 2.609714e-01
1996, 15, 2.958857e-01, 2.642429e-01, 1.940000e-01, 2.380714e-01
1996, 16, 2.132000e-01, 1.937429e-01, 1.813667e-01, 1.664714e-01
1996, 17, 2.620429e-01, 2.586000e-01, 2.287500e-01, 2.249857e-01
1996, 18, 1.316714e-01, 1.341429e-01, 1.800143e-01, 2.123857e-01
1996, 19, 2.290000e-01, 1.963833e-01, 1.633000e-01, 1.325333e-01
1996, 20, 2.633286e-01, 3.299714e-01, 2.011429e-01, 2.225500e-01
1996, 21, 2.992000e-01, 2.859857e-01, 2.914500e-01, 3.032143e-01
1996, 22, 1.647857e-01, 1.784714e-01, 1.531857e-01, 1.789857e-01
1996, 23, 1.290500e-01, 1.341167e-01, 9.580000e-02, 1.209000e-01
1996, 24, 2.573333e-01, 2.803333e-01, 1.861833e-01, 2.420167e-01
1996, 25, 1.722143e-01, 1.581571e-01, 1.724571e-01, 1.681286e-01
1996, 26, 2.331286e-01, 2.105429e-01, 2.007571e-01, 1.828571e-01
1996, 27, 2.634500e-01, 2.164500e-01, 2.403000e-01, 1.966500e-01
1996, 28, 2.917500e-01, 2.686429e-01, 2.128143e-01, 2.750714e-01
1996, 29, 1.528400e-01, 1.491400e-01, 1.075167e-01, 1.324500e-01
1996, 30, 3.393167e-01, 3.327333e-01, 3.446750e-01, 2.504000e-01
1996, 31, 2.672714e-01, 2.598286e-01, 2.196000e-01, 2.127143e-01
1996, 32, 2.705714e-01, 2.994714e-01, 2.459143e-01, 2.883167e-01
1996, 33, 2.687167e-01, 2.849000e-01, 2.115143e-01, 2.371667e-01
1996, 34, 3.309286e-01, 3.981714e-01, 3.428286e-01, 4.024857e-01
1996, 35, 4.176571e-01, 4.061571e-01, 3.590000e-01, 3.153571e-01
1996, 36, 4.539000e-01, 4.150714e-01, 3.400857e-01, 3.988429e-01
1996, 37, 2.238000e-01, 2.434286e-01, 2.342571e-01, 1.807714e-01
1996, 38, 2.621286e-01, 2.352143e-01, 2.021833e-01, 2.748286e-01
1996, 39, 3.152714e-01, 3.649571e-01, 2.697714e-01, 2.087429e-01
1996, 40, 3.641167e-01, 3.239000e-01, 3.152600e-01, 2.867500e-01
1996, 41, 3.437600e-01, 3.295000e-01, 2.590833e-01, 3.258333e-01
1996, 42, 2.721429e-01, 2.988286e-01, 2.470000e-01, 2.515571e-01
1996, 43, 3.774333e-01, 3.672143e-01, 3.733000e-01, 3.173429e-01
1996, 44, 4.142000e-01, 3.042286e-01, 2.959429e-01, 3.259714e-01
1996, 45, 3.288286e-01, 3.037429e-01, 2.131286e-01, 3.013571e-01
1996, 46, 3.169857e-01, 2.952857e-01, 2.727500e-01, 3.086143e-01
1996, 47, 2.775000e-01, 2.574857e-01, 2.931429e-01, 3.181571e-01
1996, 48, 2.601857e-01, 2.494286e-01, 2.074714e-01, 2.987429e-01
1996, 49, 2.391429e-01, 2.438571e-01, 1.420500e-01, 1.888714e-01
1996, 50, 2.110800e-01, 1.643000e-01, 1.931000e-01, 1.938143e-01
1996, 51, 3.520333e-01, 3.726429e-01, 3.059143e-01, 3.221714e-01
1996, 52, 3.285000e-01, 3.832750e-01, 3.095500e-01, 3.026375e-01
1997, 1, 3.176143e-01, 2.800571e-01, 2.883714e-01, 2.229143e-01
1997, 2, 1.858143e-01, 2.055571e-01, 1.313714e-01, 1.579143e-01
1997, 3, 3.272429e-01, 2.735286e-01, 2.145714e-01, 3.255571e-01
1997, 4, 2.574571e-01, 2.927000e-01, 2.876571e-01, 2.367857e-01
1997, 5, 4.044500e-01, 4.772167e-01, 3.774333e-01, 3.394000e-01
1997, 6, 3.243500e-01, 3.202000e-01, 2.235143e-01, 2.400571e-01
1997, 7, 1.964857e-01, 2.088143e-01, 1.388857e-01, 1.761571e-01
1997, 8, 1.582571e-01, 1.593143e-01, 2.221667e-01, 1.464286e-01
1997, 9, 3.376667e-01, 3.861833e-01, 2.808667e-01, 3.157333e-01
1997, 10, 2.468286e-01, 2.282286e-01, 1.778286e-01, 2.297000e-01
1997, 11, 2.699500e-01, 2.985333e-01, 2.248833e-01, 2.074333e-01
1997, 12, 2.793833e-01, 2.818143e-01, 2.732667e-01, 2.251667e-01
1997, 13, 2.756000e-01, 2.415000e-01, 2.519714e-01, 2.619857e-01
1997, 14, 2.993667e-01, 3.633429e-01, 2.069000e-01, 3.370857e-01
1997, 15, 2.686143e-01, 2.677571e-01, 1.825000e-01, 2.384714e-01
1997, 16, 1.989429e-01, 2.295857e-01, 1.947714e-01, 1.820286e-01
1997, 17, 3.847667e-01, 4.378167e-01, 3.073200e-01, 2.771167e-01
1997, 18, 2.434000e-01, 2.637667e-01, 1.862000e-01, 2.712000e-01
1997, 19, 1.395000e-01, 1.206714e-01, 9.701429e-02, 1.540000e-01
1997, 20, 2.269500e-01, 2.534500e-01, 1.392000e-01, 2.920400e-01
1997, 21, 1.933000e-01, 1.933857e-01, 1.495143e-01, 1.509286e-01
1997, 22, 2.751286e-01, 2.947857e-01, 2.070571e-01, 2.655286e-01
1997, 23, 3.602000e-01, 3.478143e-01, 2.558571e-01, 2.768714e-01
1997, 24, 2.443857e-01, 2.623571e-01, 1.775667e-01, 1.560714e-01
1997, 25, 3.869286e-01, 3.318429e-01, 3.895857e-01, 2.584429e-01
1997, 26, 4.258167e-01, 3.416571e-01, 3.100500e-01, 3.288167e-01
1997, 27, 3.175000e-01, 3.792857e-01, 3.139833e-01, 2.609143e-01
1997, 28, 2.410714e-01, 2.390143e-01, 2.748833e-01, 1.546167e-01
1997, 29, 2.990571e-01, 3.198571e-01, 2.849167e-01, 2.719714e-01
1997, 30, 2.431429e-01, 2.614714e-01, 1.825143e-01, 2.162143e-01
1997, 31, 3.835857e-01, 3.019571e-01, 3.067000e-01, 3.083714e-01
1997, 32, 1.895143e-01, 2.124714e-01, 1.470429e-01, 1.733857e-01
1997, 33, 2.861143e-01, 2.853714e-01, 2.984714e-01, 2.187286e-01
1997, 34, 3.248000e-01, 3.924286e-01, 3.096143e-01, 3.038714e-01
1997, 35, 3.171833e-01, 3.375857e-01, 3.334833e-01, 2.867143e-01
1997, 36, 3.766286e-01, 3.544714e-01, 3.116857e-01, 3.071571e-01
1997, 37, 1.516167e-01, 1.894667e-01, 2.333000e-01, 1.479500e-01
1997, 38, 3.129000e-01, 3.663714e-01, 3.704857e-01, 3.208429e-01
1997, 39, 2.570333e-01, 2.575000e-01, 2.645833e-01, 2.150429e-01
1997, 40, 3.162333e-01, 2.821000e-01, 2.574167e-01, 2.417333e-01
1997, 41, 4.350857e-01, 3.689143e-01, 3.860167e-01, 3.989429e-01
1997, 42, 3.422714e-01, 3.468000e-01, 2.911286e-01, 2.850857e-01
1997, 43, 3.176571e-01, 3.690286e-01, 2.813286e-01, 2.242286e-01
1997, 44, 3.601333e-01, 3.198571e-01, 3.397167e-01, 3.017429e-01
1997, 45, 2.393167e-01, 2.350000e-01, 2.165000e-01, 1.825833e-01
1997, 46, 3.279000e-01, 3.597143e-01, 2.562571e-01, 2.790143e-01
1997, 47, 2.732714e-01, 3.140286e-01, 3.291857e-01, 2.270429e-01
1997, 48, 3.978143e-01, 4.232286e-01, 3.846143e-01, 3.661571e-01
1997, 49, 2.810857e-01, 2.854000e-01, 2.097500e-01, 2.031857e-01
1997, 50, 2.574429e-01, 2.924286e-01, 2.607286e-01, 3.290714e-01
1997, 51, 3.197167e-01, 2.514429e-01, 2.527333e-01, 2.464571e-01
1997, 52, 2.487333e-01, 2.323444e-01, 2.841222e-01, 2.960556e-01
1998, 1, 2.151857e-01, 2.669000e-01, 2.294429e-01, 1.771143e-01
1998, 2, 3.594286e-01, 3.794000e-01, 2.966857e-01, 3.166571e-01
1998, 3, 2.381571e-01, 2.354000e-01, 1.706714e-01, 2.123286e-01
1998, 4, 1.688833e-01, 2.274667e-01, 1.656200e-01, 1.789833e-01
1998, 5, 2.458000e-01, 2.945333e-01, 2.347000e-01, 1.635167e-01
1998, 6, 3.427000e-01, 2.832429e-01, 2.961167e-01, 3.697143e-01
1998, 7, 3.145833e-01, 2.322429e-01, 1.820167e-01, 2.105143e-01
1998, 8, 1.447000e-01, 1.531000e-01, 1.241167e-01, 1.547167e-01
1998, 9, 2.273200e-01, 2.349600e-01, 2.242200e-01, 2.090000e-01
1998, 10, 3.028143e-01, 3.166143e-01, 3.226857e-01, 3.241429e-01
1998, 11, 2.861333e-01, 3.244833e-01, 2.045571e-01, 2.627571e-01
1998, 12, 2.217714e-01, 1.843286e-01, 1.493000e-01, 1.369857e-01
1998, 13, 2.924333e-01, 3.759600e-01, 3.253833e-01, 2.955000e-01
1998, 14, 2.675571e-01, 2.852429e-01, 2.774571e-01, 2.673429e-01
1998, 15, 2.936333e-01, 3.435143e-01, 2.577667e-01, 3.116571e-01
1998, 16, 2.629714e-01, 2.488429e-01, 1.914833e-01, 1.551714e-01
1998, 17, 3.548429e-01, 3.855571e-01, 2.361000e-01, 2.956857e-01
1998, 18, 2.471714e-01, 2.826714e-01, 2.161000e-01, 2.427000e-01
1998, 19, 2.555286e-01, 2.816857e-01, 2.395429e-01, 1.867571e-01
1998, 20, 3.741667e-01, 3.838143e-01, 2.755000e-01, 3.905667e-01
1998, 21, 3.394714e-01, 3.826571e-01, 3.081143e-01, 2.363857e-01
1998, 22, 1.305000e-01, 1.492286e-01, 1.637667e-01, 1.939286e-01
1998, 23, 4.086429e-01, 5.026333e-01, 4.646833e-01, 3.674143e-01
1998, 24, 3.128857e-01, 3.234143e-01, 2.728429e-01, 2.680429e-01
1998, 25, 1.811833e-01, 2.328143e-01, 2.365286e-01, 1.471000e-01
1998, 26, 8.880000e-02, 8.957143e-02, 9.502857e-02, 1.277143e-01
1998, 27, 3.893167e-01, 3.734286e-01, 3.989833e-01, 3.058143e-01
1998, 28, 2.642571e-01, 2.375000e-01, 1.945833e-01, 2.001286e-01
1998, 29, 3.280500e-01, 3.128667e-01, 2.156333e-01, 3.903167e-01
1998, 30, 3.202200e-01, 2.864000e-01, 1.582667e-01, 2.180833e-01
1998, 31, 2.674857e-01, 2.941429e-01, 2.686714e-01, 2.924286e-01
1998, 32, 4.280286e-01, 4.860571e-01, 3.273286e-01, 3.292143e-01
1998, 33, 3.502857e-01, 4.097000e-01, 3.035857e-01, 2.766429e-01
1998, 34, 1.880143e-01, 2.305714e-01, 1.619714e-01, 2.104000e-01
1998, 35, 1.400714e-01, 1.498000e-01, 1.530429e-01, 1.374571e-01
1998, 36, 3.004857e-01, 3.398286e-01, 2.974143e-01, 3.174429e-01
1998, 37, 2.595714e-01, 2.574143e-01, 2.008333e-01, 2.801333e-01
1998, 38, 1.888714e-01, 1.667429e-01, 1.372429e-01, 2.193429e-01
1998, 39, 2.342429e-01, 2.603286e-01, 2.568000e-01, 2.280000e-01
1998, 40, 2.804333e-01, 3.291333e-01, 2.127429e-01, 2.510714e-01
1998, 41, 4.329429e-01, 4.548571e-01, 3.467143e-01, 3.668143e-01
1998, 42, 3.234714e-01, 2.984286e-01, 2.495000e-01, 3.321143e-01
1998, 43, 4.224833e-01, 3.866857e-01, 3.232143e-01, 3.598714e-01
1998, 44, 2.326500e-01, 2.270667e-01, 3.002333e-01, 2.222667e-01
1998, 45, 2.406800e-01, 2.578333e-01, 2.255143e-01, 2.359167e-01
1998, 46, 3.850571e-01, 4.787857e-01, 4.228143e-01, 3.478571e-01
1998, 47, 1.979857e-01, 1.808571e-01, 2.109857e-01, 2.168000e-01
1998, 48, 1.922500e-01, 1.780167e-01, 1.340200e-01, 1.995167e-01
1998, 49, 3.169286e-01, 3.898714e-01, 3.992833e-01, 2.275714e-01
1998, 50, 4.032143e-01, 4.155857e-01, 3.489286e-01, 4.041000e-01
1998, 51, 3.329000e-01, 4.396200e-01, 2.338857e-01, 3.556600e-01
1998, 52, 3.497333e-01, 3.609111e-01, 2.936778e-01, 1.971889e-01
1999, 1, 2.096714e-01, 1.668000e-01, 1.710429e-01, 2.735286e-01
1999, 2, 1.079000e-01, 6.938333e-02, 8.103333e-02, 1.574143e-01
1999, 3, 2.704429e-01, 2.876143e-01, 2.576857e-01, 1.844857e-01
1999, 4, 3.114429e-01, 3.542857e-01, 3.084000e-01, 3.489857e-01
1999, 5, 2.994333e-01, 3.573833e-01, 2.779667e-01, 2.790200e-01
1999, 6, 3.285333e-01, 3.075000e-01, 2.163000e-01, 2.997000e-01
1999, 7, 1.272571e-01, 1.377833e-01, 1.212714e-01, 1.485714e-01
1999, 8, 2.266571e-01, 2.138857e-01, 2.508167e-01, 2.468333e-01
1999, 9, 3.205167e-01, 2.739833e-01, 2.440600e-01, 3.098500e-01
1999, 10, 3.650857e-01, 3.813000e-01, 3.229571e-01, 3.219000e-01
1999, 11, 1.535571e-01, 2.073286e-01, 1.822429e-01, 2.062000e-01
1999, 12, 2.846167e-01, 2.951714e-01, 2.448000e-01, 2.464000e-01
1999, 13, 3.290714e-01, 3.425167e-01, 2.674286e-01, 2.846714e-01
1999, 14, 2.641000e-01, 2.427714e-01, 1.785286e-01, 2.577000e-01
1999, 15, 2.018286e-01, 1.749286e-01, 1.955167e-01, 2.178714e-01
1999, 16, 1.413500e-01, 1.017857e-01, 1.492500e-01, 1.558286e-01
1999, 17, 2.596143e-01, 2.729000e-01, 2.413286e-01, 2.323833e-01
1999, 18, 3.259286e-01, 3.137000e-01, 3.501000e-01, 3.366286e-01
1999, 19, 2.981600e-01, 2.848667e-01, 2.638000e-01, 2.374429e-01
1999, 20, 3.174286e-01, 2.553143e-01, 2.364333e-01, 2.603571e-01
1999, 21, 1.592143e-01, 2.085571e-01, 1.823167e-01, 1.776500e-01
1999, 22, 3.150429e-01, 3.382000e-01, 2.501857e-01, 3.023857e-01
1999, 23, 2.609667e-01, 3.354429e-01, 2.737143e-01, 2.141143e-01
1999, 24, 2.562833e-01, 1.993000e-01, 9.206667e-02, 1.919714e-01
1999, 25, 1.328571e-01, 1.411571e-01, 1.236286e-01, 9.102857e-02
1999, 26, 2.391500e-01, 3.017333e-01, 2.372167e-01, 2.502167e-01
1999, 27, 2.636833e-01, 3.008167e-01, 1.970000e-01, 1.990000e-01
1999, 28, 3.698000e-01, 3.395714e-01, 1.710000e-01, 3.195286e-01
1999, 29, 2.592500e-01, 3.042429e-01, 2.386800e-01, 2.967857e-01
1999, 30, 1.758000e-01, 1.183000e-01, 1.811714e-01, 1.455857e-01
1999, 31, 2.094714e-01, 2.720857e-01, 2.234000e-01, 1.969714e-01
1999, 32, 3.345500e-01, 2.474000e-01, 2.725000e-01, 1.751714e-01
1999, 33, 1.657000e-01, 1.761857e-01, 1.706000e-01, 1.698714e-01
1999, 34, 2.162714e-01, 2.317429e-01, 1.965571e-01, 1.633571e-01
1999, 35, 1.966800e-01, 1.764143e-01, 1.026857e-01, 1.365714e-01
1999, 36, 3.898857e-01, 4.599857e-01, 3.544143e-01, 3.899286e-01
1999, 37, 3.515571e-01, 3.694857e-01, 2.710571e-01, 3.228857e-01
1999, 38, 3.013429e-01, 2.987429e-01, 3.237333e-01, 3.419714e-01
1999, 39, 3.046333e-01, 3.081667e-01, 2.718000e-01, 3.250800e-01
1999, 40, 2.504143e-01, 2.420571e-01, 1.567286e-01, 2.114143e-01
1999, 41, 2.160667e-01, 2.535000e-01, 2.299143e-01, 3.278000e-01
1999, 42, 4.008500e-01, 3.745000e-01, 3.275250e-01, 4.009750e-01
1999, 43, 2.512400e-01, 2.412800e-01, 1.933400e-01, 2.158667e-01
1999, 44, 1.956333e-01, 2.015500e-01, 1.374200e-01, 2.671200e-01
1999, 45, 2.877400e-01, 3.321400e-01, 3.139200e-01, 2.927200e-01
1999, 46, 3.158500e-01, 3.433667e-01, 4.137167e-01, 3.531167e-01
1999, 47, 2.875143e-01, 2.294571e-01, 2.561500e-01, 2.340000e-01
1999, 48, 1.387571e-01, 1.846857e-01, 1.504800e-01, 2.162429e-01
1999, 49, 1.039286e-01, 1.137571e-01, 1.005714e-01, 1.936000e-01
1999, 50, 2.167286e-01, 1.994429e-01, 1.685286e-01, 2.650571e-01
1999, 51, 1.833500e-01, 1.618857e-01, 1.074571e-01, 2.114000e-01
1999, 52, 2.730778e-01, 2.121333e-01, 2.281875e-01, 3.019889e-01
2000, 1, 3.069286e-01, 2.930857e-01, 2.695000e-01, 3.119000e-01
2000, 2, 2.177714e-01, 2.113429e-01, 1.586286e-01, 1.808857e-01
2000, 3, 3.075333e-01, 3.661333e-01, 3.027500e-01, 3.431500e-01
2000, 4, 1.541500e-01, 1.345667e-01, 2.064000e-01, 2.363167e-01
2000, 5, 1.979429e-01, 1.842286e-01, 1.606714e-01, 2.648857e-01
2000, 6, 3.113143e-01, 3.322714e-01, 3.311143e-01, 4.199667e-01
2000, 7, 3.017000e-01, 2.176286e-01, 2.517571e-01, 2.310000e-01
2000, 8, 2.185429e-01, 2.406143e-01, 1.734429e-01, 2.480714e-01
2000, 9, 1.946200e-01, 2.923400e-01, 1.808000e-01, 2.267000e-01
2000, 10, 2.503429e-01, 3.080286e-01, 3.132000e-01, 3.226000e-01
2000, 11, 3.991714e-01, 4.784000e-01, 3.933429e-01, 3.876857e-01
2000, 12, 2.197857e-01, 2.301143e-01, 2.224143e-01, 2.222000e-01
2000, 13, 2.504250e-01, 2.310000e-01, 2.220800e-01, 1.633250e-01
2000, 14, 1.457571e-01, 1.217429e-01, 1.363286e-01, 2.270000e-01
2000, 15, 2.912571e-01, 3.060667e-01, 3.352667e-01, 2.990500e-01
2000, 16, 2.718571e-01, 2.968167e-01, 1.913000e-01, 2.501500e-01
2000, 17, 2.599333e-01, 2.689857e-01, 2.722667e-01, 3.067333e-01
2000, 18, 2.672714e-01, 3.465600e-01, 3.320200e-01, 3.374333e-01
2000, 19, 1.911000e-01, 1.708000e-01, 1.527714e-01, 3.053857e-01
2000, 20, 1.982000e-01, 2.449714e-01, 2.728857e-01, 2.265429e-01
2000, 21, 2.586714e-01, 2.839286e-01, 2.490143e-01, 2.515000e-01
2000, 22, 3.203000e-01, 2.309000e-01, 2.445833e-01, 3.767333e-01
2000, 23, 3.190286e-01, 3.663000e-01, 3.776714e-01, 3.569143e-01
2000, 24, 2.907833e-01, 3.040500e-01, 2.574714e-01, 3.847400e-01
2000, 25, 2.191000e-01, 2.478857e-01, 2.807333e-01, 2.011571e-01
2000, 26, 1.928857e-01, 2.472000e-01, 1.322571e-01, 3.408857e-01
2000, 27, 2.168333e-01, 2.416571e-01, 2.761000e-01, 2.894571e-01
2000, 28, 1.767571e-01, 1.280143e-01, 1.731286e-01, 2.041143e-01
2000, 29, 2.277286e-01, 2.003143e-01, 1.454286e-01, 2.542000e-01
2000, 30, 3.286429e-01, 3.610429e-01, 3.221286e-01, 2.543714e-01
2000, 31, 2.055286e-01, 2.553143e-01, 1.907571e-01, 2.316714e-01
2000, 32, 3.124857e-01, 3.872714e-01, 3.299857e-01, 3.805857e-01
2000, 33, 3.841333e-01, 3.827500e-01, 3.922400e-01, 3.417800e-01
2000, 34, 4.081571e-01, 3.027143e-01, 3.221571e-01, 4.067143e-01
2000, 35, 3.320429e-01, 3.242571e-01, 3.210571e-01, 3.146143e-01
